step,loss
623,0.0007542867679148912
624,0.0006625441019423306
625,0.0007234055665321648
626,0.000701509416103363
627,0.0007094340398907661
628,0.000703581899870187
629,0.0006907825591042638
630,0.000723877688869834
631,0.0007481706561520696
632,0.000711013562977314
633,0.0007822182378731668
634,0.0006848596385680139
635,0.0006689445581287146
636,0.0007772541139274836
637,0.0006892441888339818
638,0.0006976062431931496
639,0.0006990335532464087
640,0.0007009252440184355
641,0.000741407391615212
642,0.0007044127560220659
643,0.000714404508471489
644,0.0007173928315751255
645,0.0006752581684850156
646,0.0007018467294983566
647,0.0007552023162133992
648,0.0007084140670485795
649,0.0007173384656198323
650,0.0006497181602753699
651,0.0006777637754566967
652,0.0006507322541438043
653,0.0006314879283308983
654,0.0007430281257256866
655,0.0006832065409980714
656,0.0006524022901430726
657,0.000692952424287796
658,0.0007055842434056103
659,0.0006599993212148547
660,0.000693115929607302
661,0.0006945046479813755
662,0.0007316123228520155
663,0.0007449922268278897
664,0.0006324921851046383
665,0.0006751430337317288
666,0.000686182698700577
667,0.0007243576692417264
668,0.0006899962318129838
669,0.0007043996010906994
670,0.000687840802129358
671,0.0006536989822052419
672,0.0006397774559445679
673,0.0006885307957418263
674,0.0006100277532823384
675,0.0006405746680684388
676,0.0006115714786574244
677,0.0006769315805286169
678,0.0006577717140316963
679,0.0006899972213432193
680,0.0006485082558356225
681,0.0006657291669398546
682,0.0006686975248157978
683,0.0006761928671039641
684,0.0006751093897037208
685,0.0006525720236822963
686,0.0006944765336811543
687,0.000658659846521914
688,0.000588663446251303
689,0.0006617270410060883
690,0.000672760303132236
691,0.0006469534710049629
692,0.000608758011367172
693,0.0005934995133429766
694,0.0006560735055245459
695,0.0005887173465453088
696,0.0006418839329853654
697,0.0005754458834417164
698,0.0005847609718330204
699,0.0006581880152225494
700,0.0006473374087363482
701,0.0006290292367339134
702,0.0006414016243070364
703,0.0006553840939886868
704,0.0006319340900518
705,0.0006029419600963593
706,0.0005914181820116937
707,0.0006645286339335144
708,0.0006514904089272022
709,0.0006683377432636917
710,0.0005955838714726269
711,0.000703682831954211
712,0.0005970216589048505
713,0.0006265183910727501
714,0.0006477158749476075
715,0.0006182902725413442
716,0.0006004576571285725
717,0.000579143816139549
718,0.0005991036887280643
719,0.0005800017388537526
720,0.000615179946180433
721,0.0006438615382649004
722,0.0006424877792596817
723,0.0005745984963141382
724,0.0005654472624883056
725,0.0005927701713517308
726,0.0005775615572929382
727,0.0005769794806838036
728,0.0005635003326460719
729,0.0005284298094920814
730,0.0005969871999695897
731,0.000594849232584238
732,0.0006089460221119225
733,0.0005889577441848814
734,0.0005815400509163737
735,0.0005850205197930336
736,0.0005640712915919721
737,0.0006133586284704506
738,0.0006156904855743051
739,0.0005269070388749242
740,0.0005810118746012449
741,0.0005524129373952746
742,0.0005590015789493918
743,0.000577155442442745
744,0.0005626059137284756
745,0.0005775443860329688
746,0.0005489234463311732
747,0.000572304823435843
748,0.0005773718585260212
749,0.0005749933770857751
750,0.0005880908574908972
751,0.0006218998460099101
752,0.0005608265055343509
753,0.0005886420258320868
754,0.0005493605858646333
755,0.0005369099671952426
756,0.0005393291357904673
757,0.0005284155486151576
758,0.0005697070155292749
759,0.0005630687228403986
760,0.0005297318566590548
761,0.0005417739157564938
762,0.0005587349296547472
763,0.0005846257554367185
764,0.000549882824998349
765,0.0006056689308024943
766,0.0005394447362050414
767,0.0005657740402966738
768,0.0005563070881180465
769,0.0005161305889487267
770,0.0005559671553783119
771,0.0005898463423363864
772,0.0006098804296925664
773,0.0005146024632267654
774,0.0005568264750763774
775,0.0005158882704563439
776,0.0005703803617507219
777,0.0005423840484581888
778,0.0005156997358426452
779,0.0005378724890761077
780,0.0005800370126962662
781,0.0005359533824957907
782,0.0004907459951937199
783,0.000545925460755825
784,0.0005098357796669006
785,0.0005217810394242406
786,0.0005228563095442951
787,0.0005065505392849445
788,0.0005077450769022107
789,0.0005763027002103627
790,0.0006134742870926857
791,0.0005056554218754172
792,0.0005390592850744724
793,0.0005218206206336617
794,0.0005365664837881923
795,0.0005167470662854612
796,0.0005276373703964055
797,0.0005009545129723847
798,0.0005234283744357526
799,0.0005380289512686431
800,0.000507588789332658
801,0.0005126306205056608
802,0.0004841190529987216
803,0.0005076125380583107
804,0.0005141915753483772
805,0.0005491040064953268
806,0.0005293608992360532
807,0.0005264966748654842
808,0.0005226311041042209
809,0.0004993807524442673
810,0.0004882608191110194
811,0.0004999128286726773
812,0.00047531508607789874
813,0.0005076746456325054
814,0.000504803960211575
815,0.0005168910138309002
816,0.0004895799793303013
817,0.0004847522941417992
818,0.0004946026019752026
819,0.0005440159002318978
820,0.0005127075710333884
821,0.0005072793574072421
822,0.0004994328483007848
823,0.0005087143508717418
824,0.0004948679707013071
825,0.0005120142013765872
826,0.0005107001634314656
827,0.0004959715297445655
828,0.000490877719130367
829,0.0004854681028518826
830,0.0004597158113028854
831,0.0004737050912808627
832,0.0005045082070864737
833,0.0004992717877030373
834,0.000457444490166381
835,0.00046909868251532316
836,0.0005117665277794003
837,0.000503122981172055
838,0.00048775397590361536
839,0.0004932165611535311
840,0.0004210773331578821
841,0.00043738758540712297
842,0.0004854062863159925
843,0.000487723620608449
844,0.0005383139359764755
845,0.00046916198334656656
846,0.00045298339682631195
847,0.00045321538345888257
848,0.0004438944743014872
849,0.00044361487380228937
850,0.0004641346458811313
851,0.0004743627505376935
852,0.00048657244769856334
853,0.00046039538574405015
854,0.000491345941554755
855,0.0004919571802020073
856,0.0004359919694252312
857,0.00048425333807244897
858,0.000417013157857582
859,0.0004612757475115359
860,0.00042939497507177293
861,0.00044826374505646527
862,0.00045328354462981224
863,0.0004588388546835631
864,0.00045233621494844556
865,0.00046627261326648295
866,0.0004949126741848886
867,0.00047886447282508016
868,0.00043137697502970695
869,0.0005043804412707686
870,0.0004312761011533439
871,0.00045762426452711225
872,0.0004459447518456727
873,0.0004583486297633499
874,0.0004372342664282769
875,0.0004312370147090405
876,0.00046550153638236225
877,0.00048383980174548924
878,0.0005006104474887252
879,0.00045302495709620416
880,0.0004551994788926095
881,0.0004481759970076382
882,0.0004610147443599999
883,0.000498237437568605
884,0.0004484137461986393
885,0.00043429125798866153
886,0.00042269183904863894
887,0.00045971915824338794
888,0.00044501415686681867
889,0.000456088047940284
890,0.00044254379463382065
891,0.00043767079478129745
892,0.00042815442429855466
893,0.00042045177542604506
894,0.0004141651152167469
895,0.00043176658800803125
896,0.000455261702882126
897,0.00038884906098246574
898,0.00046851381193846464
899,0.0004572355537675321
900,0.0004522771341726184
901,0.00043058261508122087
902,0.0004067344998475164
903,0.0004107461136300117
904,0.0004249344056006521
905,0.0004168162995483726
906,0.00043489912059158087
907,0.0004221765848342329
908,0.00046337253297679126
909,0.00041783525375649333
910,0.00044379537575878203
911,0.0004284976457711309
912,0.0004007963289041072
913,0.0004033451550640166
914,0.00044706775224767625
915,0.00039969946374185383
916,0.0003963267954532057
917,0.00038365248474292457
918,0.0004223907890263945
919,0.0003922501055058092
920,0.00040008689393289387
921,0.00038583975401706994
922,0.00042774161556735635
923,0.0003915795241482556
924,0.0004227916069794446
925,0.0004174010537099093
926,0.0004306468181312084
927,0.0004271353827789426
928,0.0004211982886772603
929,0.00042201660107821226
930,0.000468012091005221
931,0.00038772300467826426
932,0.0004283508751541376
933,0.00038375501753762364
934,0.000413215602748096
935,0.00043121931958012283
936,0.00041356138535775244
937,0.0004034436715301126
938,0.0003918104921467602
939,0.0004060486680828035
940,0.0003890847438015044
941,0.00041416072053834796
942,0.00040403453749604523
943,0.00039602009928785264
944,0.000395397626562044
945,0.0004351943207439035
946,0.0003699810476973653
947,0.00041278579737991095
948,0.00045200015301816165
949,0.0004159105592407286
950,0.00040735179209150374
951,0.0004028952680528164
952,0.00041433394653722644
953,0.0003873125824611634
954,0.0003795649972744286
955,0.00040593199082650244
956,0.0004145480052102357
957,0.00039538517012260854
958,0.0003856000548694283
959,0.0004205495642963797
960,0.00041955322376452386
961,0.00039958723937161267
962,0.00036716044996865094
963,0.0003885010373778641
964,0.00041204565786756575
965,0.00040316247032023966
966,0.00039242408820427954
967,0.00041981556569226086
968,0.0003661257796920836
969,0.0004041299980599433
970,0.00041204519220627844
971,0.0003636734327301383
972,0.00035317250876687467
973,0.00037176284240558743
974,0.00037864537443965673
975,0.0003888453356921673
976,0.00038406706880778074
977,0.0003634618769865483
978,0.0003676517226267606
979,0.00033277797047048807
980,0.00039205289795063436
981,0.00040114199509844184
982,0.00038061762461438775
983,0.0004045384412165731
984,0.00039480457780882716
985,0.00036458318936638534
986,0.00037341591087169945
987,0.0003867503837682307
988,0.00036809005541726947
989,0.00038292419048957527
990,0.00035160325933247805
991,0.0003834423841908574
992,0.0003802357241511345
993,0.00035715996637009084
994,0.00036533287493512034
995,0.00035281144664622843
996,0.0003661189111880958
997,0.00033791898749768734
998,0.00035539543023332953
999,0.00035985824069939554
1000,0.0003574628790374845
1001,0.00035428855335339904
1002,0.00036503339651972055
1003,0.0003591807035263628
1004,0.0003510372480377555
1005,0.0003900899610016495
1006,0.00038415423477999866
1007,0.00036474975058808923
1008,0.0003375391534063965
1009,0.00036194780841469765
1010,0.0003724858397617936
1011,0.00034635807969607413
1012,0.00035947011201642454
1013,0.0003352139319758862
1014,0.0003670236619655043
1015,0.00039264242514036596
1016,0.0003562896454241127
1017,0.000342340674251318
1018,0.00038144169957377017
1019,0.0003383548173587769
1020,0.0003691701858770102
1021,0.00036934250965714455
1022,0.0003396976680960506
1023,0.0003668222634587437
1024,0.0003547249361872673
1025,0.0003536212316248566
1026,0.0003499784506857395
1027,0.0004747038474306464
1028,0.00033336010528728366
1029,0.00036073289811611176
1030,0.0003529392706695944
1031,0.0003385400341358036
1032,0.0003493987023830414
1033,0.00035473579191602767
1034,0.0003450852818787098
1035,0.00034986232640221715
1036,0.0003598931652959436
1037,0.00036653911229223013
1038,0.0003561262565199286
1039,0.0003428950731176883
1040,0.00034397028503008187
1041,0.00033390551107004285
1042,0.0003220381331630051
1043,0.0003268539730925113
1044,0.0003390958299860358
1045,0.000336223078193143
1046,0.0003280759556218982
1047,0.0003617901529651135
1048,0.00035003406810574234
1049,0.00041341042378917336
1050,0.000337936042342335
1051,0.00035440395004116
1052,0.00035256327828392386
1053,0.0003358430112712085
1054,0.00034136773319914937
1055,0.00033436971716582775
1056,0.0003515807038638741
1057,0.0003440097498241812
1058,0.00034442514879629016
1059,0.00035130188916809857
1060,0.0003830264904536307
1061,0.0003697041829582304
1062,0.00033014584914781153
1063,0.0003376740787643939
1064,0.0002961030404549092
1065,0.0003216257900930941
1066,0.0003494358388707042
1067,0.00033099393476732075
1068,0.000332707742927596
1069,0.00033271091524511576
1070,0.00031881436007097363
1071,0.00031221695826388896
1072,0.00033589592203497887
1073,0.0003257151402067393
1074,0.00033629024983383715
1075,0.0003524452040437609
1076,0.0003353248757775873
1077,0.0003264449769631028
1078,0.00034259777748957276
1079,0.0003348503669258207
1080,0.0003263780672568828
1081,0.0003411008510738611
1082,0.00032845139503479004
1083,0.00032238595304079354
1084,0.00031899180612526834
1085,0.0003520604514051229
1086,0.00032374216243624687
1087,0.0003381514979992062
1088,0.00033031211933121085
1089,0.00031704481807537377
1090,0.00030408965540118515
1091,0.00031621972448192537
1092,0.00029837313923053443
1093,0.0003068989026360214
1094,0.0003225379332434386
1095,0.0003107496886514127
1096,0.00032494551851414144
1097,0.0003447552735451609
1098,0.0003019847790710628
1099,0.00031187859713099897
1100,0.00032897276105359197
1101,0.00030036771204322577
1102,0.0002967887558043003
1103,0.0003036215784959495
1104,0.00032123460550792515
1105,0.00030893873190507293
1106,0.00029850646387785673
1107,0.0003001427394337952
1108,0.0003099587338510901
1109,0.00030224418151192367
1110,0.00033427670132368803
1111,0.00033527007326483727
1112,0.00034194145700894296
1113,0.00031505903461948037
1114,0.00031274749198928475
1115,0.0002822101232595742
1116,0.00029590813210234046
1117,0.00032980143441818655
1118,0.0003044047625735402
1119,0.00029662461020052433
1120,0.00029318511951714754
1121,0.0003228312998544425
1122,0.0002977487165480852
1123,0.00029037840431556106
1124,0.0002814288600347936
1125,0.0003270699817221612
1126,0.00032456309418193996
1127,0.00031879908055998385
1128,0.000294905505143106
1129,0.00031283203861676157
1130,0.0003040093870367855
1131,0.0003202979569323361
1132,0.0002874814090318978
1133,0.00028778702835552394
1134,0.00031100798514671624
1135,0.00030945343314670026
1136,0.0002902853302657604
1137,0.00032330138492397964
1138,0.0003148755931761116
1139,0.0002923047577496618
1140,0.00031572766602039337
1141,0.00030352326575666666
1142,0.00030316272750496864
1143,0.00028699415270239115
1144,0.0002892867778427899
1145,0.0002940079721156508
1146,0.0002927150926552713
1147,0.0002791366714518517
1148,0.00026552981580607593
1149,0.00030377169605344534
1150,0.00030208329553715885
1151,0.00026654344401322305
1152,0.0002911579795181751
1153,0.0002679882454685867
1154,0.00030844617867842317
1155,0.0002836480853147805
1156,0.0002688126405701041
1157,0.00032212171936407685
1158,0.00029528606683015823
1159,0.0003109652898274362
1160,0.00030027906177565455
1161,0.00028860761085525155
1162,0.0002808092685882002
1163,0.00030179833993315697
1164,0.0002751789870671928
1165,0.00029509037267416716
1166,0.0002817267959471792
1167,0.00027551082894206047
1168,0.0002652305702213198
1169,0.0003055601264350116
1170,0.00029036315390840173
1171,0.00029209296917542815
1172,0.00029889779398217797
1173,0.00030625687213614583
1174,0.0002865027927327901
1175,0.00027638135361485183
1176,0.0002956940734293312
1177,0.00030405016150325537
1178,0.00029891738086007535
1179,0.00028165787807665765
